ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender,actual,predicted,error,prediction
3596,3001966,Table 1,BaselineCharacteristic,????Median (range),Characteristic ; ,????Median (range), Number of actinic keratoses at screening   ,16,0,2,no,1:no,1:no,,0.901
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????Median (range), Number of actinic keratoses at screening   ,16,3,3,no,1:no,1:no,,0.879
3596,3001966,Table 1,BaselineCharacteristic,"History of skin cancer, No. (%)",Characteristic ; ,None,None,17,0,24,no,1:no,1:no,,0.887
3596,3001966,Table 1,BaselineCharacteristic,,Celecoxib group (n = xxx) ; ,"History of skin cancer, No. (%)",None,17,1,43,no,1:no,1:no,,0.704
3596,3001966,Table 1,BaselineCharacteristic,,Placebo group (n = xxx) ; ,"History of skin cancer, No. (%)",None,17,2,43,no,1:no,1:no,,0.627
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,"History of skin cancer, No. (%)",None,17,3,43,no,1:no,1:no,,0.833
3596,3001966,Table 1,BaselineCharacteristic,????Yes,Characteristic ; ,????Yes," History of skin cancer, No. (%)   ",18,0,2,no,1:no,1:no,,0.876
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????Yes," History of skin cancer, No. (%)   ",18,1,3,no,1:no,1:no,,0.57
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????Yes," History of skin cancer, No. (%)   ",18,2,3,no,1:no,1:no,,0.506
3596,3001966,Table 1,BaselineCharacteristic,.xx,P* ; ,????Yes," History of skin cancer, No. (%)   ",18,3,3,no,1:no,1:no,,0.694
3596,3001966,Table 1,BaselineCharacteristic,????No,Characteristic ; ,????No," History of skin cancer, No. (%)   ",19,0,2,no,1:no,1:no,,0.869
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????No," History of skin cancer, No. (%)   ",19,1,3,no,1:no,1:no,,0.571
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????No," History of skin cancer, No. (%)   ",19,2,3,no,1:no,1:no,,0.506
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????No," History of skin cancer, No. (%)   ",19,3,3,no,1:no,1:no,,0.769
3596,3001966,Table 1,BaselineCharacteristic,"Total number of skin cancer diagnoses per patient before screening, No. (%)",Characteristic ; ,None,None,20,0,24,no,1:no,1:no,,0.799
3596,3001966,Table 1,BaselineCharacteristic,,Celecoxib group (n = xxx) ; ,"Total number of skin cancer diagnoses per patient before screening, No. (%)",None,1,20,43,no,1:no,1:no,,0.585
3596,3001966,Table 1,BaselineCharacteristic,,Placebo group (n = xxx) ; ,"Total number of skin cancer diagnoses per patient before screening, No. (%)",None,2,20,43,no,1:no,1:no,,0.521
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,"Total number of skin cancer diagnoses per patient before screening, No. (%)",None,3,20,43,no,1:no,1:no,,0.639
3596,3001966,Table 1,BaselineCharacteristic,????x,Characteristic ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",21,0,2,no,1:no,1:no,,0.755
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",21,1,3,no,1:no,1:no,,0.554
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",21,2,3,no,1:no,2:yes,+,0.516
3596,3001966,Table 1,BaselineCharacteristic,.xx,P* ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",21,3,3,no,1:no,1:no,,0.574
3596,3001966,Table 1,BaselineCharacteristic,????x,Characteristic ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",22,0,2,no,1:no,1:no,,0.756
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",22,1,3,no,1:no,1:no,,0.556
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",22,2,3,no,1:no,2:yes,+,0.513
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",22,3,3,no,1:no,1:no,,0.615
3596,3001966,Table 1,BaselineCharacteristic,????x,Characteristic ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",23,0,2,no,1:no,1:no,,0.758
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",23,1,3,no,1:no,1:no,,0.56
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",23,2,3,no,1:no,2:yes,+,0.509
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",23,3,3,no,1:no,1:no,,0.619
3596,3001966,Table 1,BaselineCharacteristic,????>x,Characteristic ; ,????>x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",24,0,2,no,1:no,1:no,,0.796
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Celecoxib group (n = xxx) ; ,????>x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",24,1,3,no,1:no,1:no,,0.589
3596,3001966,Table 1,BaselineCharacteristic,xx (xx),Placebo group (n = xxx) ; ,????>x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",24,2,3,no,1:no,1:no,,0.506
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????>x," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",24,3,3,no,1:no,1:no,,0.667
3596,3001966,Table 1,BaselineCharacteristic,????Mean (SD),Characteristic ; ,????Mean (SD)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",25,0,2,no,1:no,1:no,,0.804
3596,3001966,Table 1,BaselineCharacteristic,x.x (x.x),Celecoxib group (n = xxx) ; ,????Mean (SD)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",25,1,3,no,1:no,1:no,,0.633
3596,3001966,Table 1,BaselineCharacteristic,x.x (x.x),Placebo group (n = xxx) ; ,????Mean (SD)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",25,2,3,no,1:no,1:no,,0.547
3596,3001966,Table 1,BaselineCharacteristic,.xx,P* ; ,????Mean (SD)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",25,3,3,no,1:no,1:no,,0.639
3596,3001966,Table 1,BaselineCharacteristic,????Median (range),Characteristic ; ,????Median (range)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",26,0,2,no,1:no,1:no,,0.839
3596,3001966,Table 1,BaselineCharacteristic,,P* ; ,????Median (range)," Total number of skin cancer diagnoses per patient before screening, No. (%)   ",26,3,3,no,1:no,1:no,,0.728
3596,3001966,Table 4,BaselineCharacteristic,,,None,None,0,0,12,no,1:no,1:no,,0.793
3596,3001966,Table 4,BaselineCharacteristic,Celecoxib group,,,None,0,1,1,no,1:no,1:no,,0.735
3596,3001966,Table 4,BaselineCharacteristic,Celecoxib group,,,None,0,2,1,no,1:no,1:no,,0.759
3596,3001966,Table 4,BaselineCharacteristic,Celecoxib group,,,None,0,3,1,no,1:no,1:no,,0.785
3596,3001966,Table 4,BaselineCharacteristic,Placebo group,,,None,0,4,1,no,1:no,1:no,,0.676
3596,3001966,Table 4,BaselineCharacteristic,Placebo group,,,None,0,5,1,no,1:no,1:no,,0.671
3596,3001966,Table 4,BaselineCharacteristic,Placebo group,,,None,0,6,1,no,1:no,1:no,,0.672
3596,3001966,Table 4,BaselineCharacteristic,Characteristic, ; ,None,None,1,0,12,no,1:no,1:no,,0.805
3596,3001966,Table 4,BaselineCharacteristic,Withdrew (n = xx),Celecoxib group ; ,Characteristic,None,1,1,1,no,1:no,1:no,,0.63
3596,3001966,Table 4,BaselineCharacteristic,Completed (n = xx),Celecoxib group ; ,Characteristic,None,1,2,1,no,1:no,1:no,,0.634
3596,3001966,Table 4,BaselineCharacteristic,P,Celecoxib group ; ,Characteristic,None,1,3,1,no,1:no,1:no,,0.809
3596,3001966,Table 4,BaselineCharacteristic,Withdrew (n = xx),Placebo group ; ,Characteristic,None,1,4,1,no,1:no,2:yes,+,0.514
3596,3001966,Table 4,BaselineCharacteristic,Completed (n = xx),Placebo group ; ,Characteristic,None,1,5,1,no,1:no,2:yes,+,0.51
3596,3001966,Table 4,BaselineCharacteristic,P,Placebo group ; ,Characteristic,None,1,6,1,no,1:no,1:no,,0.704
3596,3001966,Table 4,BaselineCharacteristic,"Age, y", ; Characteristic ; ,None,None,2,0,24,no,1:no,1:no,,0.869
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Withdrew (n = xx) ; ,"Age, y",None,2,1,43,no,1:no,1:no,,0.622
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Completed (n = xx) ; ,"Age, y",None,2,2,43,no,1:no,1:no,,0.631
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,"Age, y",None,2,3,43,no,1:no,1:no,,0.84
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Withdrew (n = xx) ; ,"Age, y",None,2,4,43,no,1:no,1:no,,0.522
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Completed (n = xx) ; ,"Age, y",None,2,5,43,no,1:no,1:no,,0.526
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,"Age, y",None,2,6,43,no,1:no,1:no,,0.748
3596,3001966,Table 4,BaselineCharacteristic,????Mean (SD), ; Characteristic ; ,????Mean (SD)," Age, y   ",3,0,2,no,1:no,1:no,,0.826
3596,3001966,Table 4,BaselineCharacteristic,xx.x (xx.x),Celecoxib group ; Withdrew (n = xx) ; ,????Mean (SD)," Age, y   ",3,1,3,no,1:no,1:no,,0.569
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Celecoxib group ; Completed (n = xx) ; ,????Mean (SD)," Age, y   ",3,2,3,no,1:no,1:no,,0.598
3596,3001966,Table 4,BaselineCharacteristic,.xx,Celecoxib group ; P ; ,????Mean (SD)," Age, y   ",3,3,3,no,1:no,1:no,,0.714
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Placebo group ; Withdrew (n = xx) ; ,????Mean (SD)," Age, y   ",3,4,3,no,1:no,2:yes,+,0.5
3596,3001966,Table 4,BaselineCharacteristic,xx.x (xx.x),Placebo group ; Completed (n = xx) ; ,????Mean (SD)," Age, y   ",3,5,3,no,1:no,1:no,,0.503
3596,3001966,Table 4,BaselineCharacteristic,.xx,Placebo group ; P ; ,????Mean (SD)," Age, y   ",3,6,3,no,1:no,1:no,,0.636
3596,3001966,Table 4,BaselineCharacteristic,????Median (range), ; Characteristic ; ,????Median (range)," Age, y   ",4,0,2,no,1:no,1:no,,0.862
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,????Median (range)," Age, y   ",4,3,3,no,1:no,1:no,,0.81
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????Median (range)," Age, y   ",4,6,3,no,1:no,1:no,,0.748
3596,3001966,Table 4,BaselineCharacteristic,"Sex, No. (%)", ; Characteristic ; ,None,None,5,0,24,no,1:no,1:no,,0.657
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Withdrew (n = xx) ; ,"Sex, No. (%)",None,5,1,43,no,1:no,2:yes,+,0.648
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Completed (n = xx) ; ,"Sex, No. (%)",None,5,2,43,no,1:no,2:yes,+,0.643
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,"Sex, No. (%)",None,5,3,43,no,1:no,1:no,,0.573
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Withdrew (n = xx) ; ,"Sex, No. (%)",None,5,4,43,no,1:no,2:yes,+,0.704
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Completed (n = xx) ; ,"Sex, No. (%)",None,5,5,43,no,1:no,2:yes,+,0.7
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,"Sex, No. (%)",None,5,6,43,no,1:no,1:no,,0.51
3596,3001966,Table 4,BaselineCharacteristic,????Male, ; Characteristic ; ,????Male," Sex, No. (%)   ",6,0,2,no,1:no,2:yes,+,0.509
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Withdrew (n = xx) ; ,????Male," Sex, No. (%)   ",6,1,3,yes,2:yes,2:yes,,0.809
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????Male," Sex, No. (%)   ",6,2,3,yes,2:yes,2:yes,,0.805
3596,3001966,Table 4,BaselineCharacteristic,.xx,Celecoxib group ; P ; ,????Male," Sex, No. (%)   ",6,3,3,no,1:no,2:yes,+,0.753
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Withdrew (n = xx) ; ,????Male," Sex, No. (%)   ",6,4,3,yes,2:yes,2:yes,,0.829
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Completed (n = xx) ; ,????Male," Sex, No. (%)   ",6,5,3,yes,2:yes,2:yes,,0.819
3596,3001966,Table 4,BaselineCharacteristic,.xx,Placebo group ; P ; ,????Male," Sex, No. (%)   ",6,6,3,no,1:no,2:yes,+,0.771
3596,3001966,Table 4,BaselineCharacteristic,????Female, ; Characteristic ; ,????Female," Sex, No. (%)   ",7,0,2,yes,2:yes,1:no,+,0.505
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Celecoxib group ; Withdrew (n = xx) ; ,????Female," Sex, No. (%)   ",7,1,3,yes,2:yes,2:yes,,0.797
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????Female," Sex, No. (%)   ",7,2,3,no,1:no,2:yes,+,0.797
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,????Female," Sex, No. (%)   ",7,3,3,yes,2:yes,2:yes,,0.675
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Placebo group ; Withdrew (n = xx) ; ,????Female," Sex, No. (%)   ",7,4,3,yes,2:yes,2:yes,,0.83
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Completed (n = xx) ; ,????Female," Sex, No. (%)   ",7,5,3,no,1:no,2:yes,+,0.819
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????Female," Sex, No. (%)   ",7,6,3,no,1:no,2:yes,+,0.714
3596,3001966,Table 4,BaselineCharacteristic,"Race, No. (%)", ; Characteristic ; ,None,None,8,0,24,no,1:no,1:no,,0.811
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Withdrew (n = xx) ; ,"Race, No. (%)",None,8,1,43,no,1:no,2:yes,+,0.536
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Completed (n = xx) ; ,"Race, No. (%)",None,8,2,43,no,1:no,2:yes,+,0.528
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,"Race, No. (%)",None,8,3,43,no,1:no,1:no,,0.706
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Withdrew (n = xx) ; ,"Race, No. (%)",None,8,4,43,no,1:no,2:yes,+,0.623
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Completed (n = xx) ; ,"Race, No. (%)",None,8,5,43,no,1:no,2:yes,+,0.619
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,"Race, No. (%)",None,8,6,43,no,1:no,1:no,,0.622
3596,3001966,Table 4,BaselineCharacteristic,????White, ; Characteristic ; ,????White," Race, No. (%)   ",9,0,2,no,1:no,1:no,,0.786
3596,3001966,Table 4,BaselineCharacteristic,xx (xxx),Celecoxib group ; Withdrew (n = xx) ; ,????White," Race, No. (%)   ",9,1,3,no,1:no,2:yes,+,0.6
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????White," Race, No. (%)   ",9,2,3,no,1:no,2:yes,+,0.575
3596,3001966,Table 4,BaselineCharacteristic,x.xx,Celecoxib group ; P ; ,????White," Race, No. (%)   ",9,3,3,no,1:no,1:no,,0.509
3596,3001966,Table 4,BaselineCharacteristic,xx (xxx),Placebo group ; Withdrew (n = xx) ; ,????White," Race, No. (%)   ",9,4,3,no,1:no,2:yes,+,0.653
3596,3001966,Table 4,BaselineCharacteristic,xx (xxx),Placebo group ; Completed (n = xx) ; ,????White," Race, No. (%)   ",9,5,3,no,1:no,2:yes,+,0.647
3596,3001966,Table 4,BaselineCharacteristic,????Other, ; Characteristic ; ,????Other," Race, No. (%)   ",10,0,2,no,1:no,1:no,,0.799
3596,3001966,Table 4,BaselineCharacteristic,x,Celecoxib group ; Withdrew (n = xx) ; ,????Other," Race, No. (%)   ",10,1,3,no,1:no,2:yes,+,0.566
3596,3001966,Table 4,BaselineCharacteristic,x (x),Celecoxib group ; Completed (n = xx) ; ,????Other," Race, No. (%)   ",10,2,3,no,1:no,2:yes,+,0.55
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,????Other," Race, No. (%)   ",10,3,3,no,1:no,1:no,,0.648
3596,3001966,Table 4,BaselineCharacteristic,x,Placebo group ; Withdrew (n = xx) ; ,????Other," Race, No. (%)   ",10,4,3,no,1:no,2:yes,+,0.64
3596,3001966,Table 4,BaselineCharacteristic,x,Placebo group ; Completed (n = xx) ; ,????Other," Race, No. (%)   ",10,5,3,no,1:no,2:yes,+,0.633
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????Other," Race, No. (%)   ",10,6,3,no,1:no,1:no,,0.587
3596,3001966,Table 4,BaselineCharacteristic,"Fitzpatrick skin type, No. (%)", ; Characteristic ; ,"Fitzpatrick skin type, No. (%)",,11,0,24,no,1:no,1:no,,0.695
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Withdrew (n = xx) ; ,"Fitzpatrick skin type, No. (%)",,11,1,43,no,1:no,2:yes,+,0.605
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Completed (n = xx) ; ,"Fitzpatrick skin type, No. (%)",,11,2,43,no,1:no,2:yes,+,0.592
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,"Fitzpatrick skin type, No. (%)",,11,3,43,no,1:no,1:no,,0.575
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Placebo group ; Withdrew (n = xx) ; ,"Fitzpatrick skin type, No. (%)",,11,4,43,no,1:no,2:yes,+,0.655
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Completed (n = xx) ; ,"Fitzpatrick skin type, No. (%)",,11,5,43,no,1:no,2:yes,+,0.64
3596,3001966,Table 4,BaselineCharacteristic,.xx,Placebo group ; P ; ,"Fitzpatrick skin type, No. (%)",,11,6,43,no,1:no,2:yes,+,0.546
3596,3001966,Table 4,BaselineCharacteristic,????I, ; Characteristic ; ,????I," Fitzpatrick skin type, No. (%)   ",12,0,2,no,1:no,1:no,,0.731
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Celecoxib group ; Withdrew (n = xx) ; ,????I," Fitzpatrick skin type, No. (%)   ",12,1,3,no,1:no,2:yes,+,0.579
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????I," Fitzpatrick skin type, No. (%)   ",12,2,3,no,1:no,2:yes,+,0.568
3596,3001966,Table 4,BaselineCharacteristic,.xx,Celecoxib group ; P ; ,????I," Fitzpatrick skin type, No. (%)   ",12,3,3,no,1:no,2:yes,+,0.507
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Withdrew (n = xx) ; ,????I," Fitzpatrick skin type, No. (%)   ",12,4,3,no,1:no,2:yes,+,0.628
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Completed (n = xx) ; ,????I," Fitzpatrick skin type, No. (%)   ",12,5,3,no,1:no,2:yes,+,0.619
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????I," Fitzpatrick skin type, No. (%)   ",12,6,3,no,1:no,1:no,,0.548
3596,3001966,Table 4,BaselineCharacteristic,????II, ; Characteristic ; ,????II," Fitzpatrick skin type, No. (%)   ",13,0,2,no,1:no,1:no,,0.724
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Withdrew (n = xx) ; ,????II," Fitzpatrick skin type, No. (%)   ",13,1,3,no,1:no,2:yes,+,0.596
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????II," Fitzpatrick skin type, No. (%)   ",13,2,3,no,1:no,2:yes,+,0.583
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,????II," Fitzpatrick skin type, No. (%)   ",13,3,3,no,1:no,1:no,,0.587
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Placebo group ; Withdrew (n = xx) ; ,????II," Fitzpatrick skin type, No. (%)   ",13,4,3,no,1:no,2:yes,+,0.662
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Placebo group ; Completed (n = xx) ; ,????II," Fitzpatrick skin type, No. (%)   ",13,5,3,no,1:no,2:yes,+,0.64
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????II," Fitzpatrick skin type, No. (%)   ",13,6,3,no,1:no,1:no,,0.541
3596,3001966,Table 4,BaselineCharacteristic,????III, ; Characteristic ; ,????III," Fitzpatrick skin type, No. (%)   ",14,0,2,no,1:no,1:no,,0.729
3596,3001966,Table 4,BaselineCharacteristic,x (xx),Celecoxib group ; Withdrew (n = xx) ; ,????III," Fitzpatrick skin type, No. (%)   ",14,1,3,no,1:no,2:yes,+,0.598
3596,3001966,Table 4,BaselineCharacteristic,xx (xx),Celecoxib group ; Completed (n = xx) ; ,????III," Fitzpatrick skin type, No. (%)   ",14,2,3,no,1:no,2:yes,+,0.592
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,????III," Fitzpatrick skin type, No. (%)   ",14,3,3,no,1:no,1:no,,0.584
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Withdrew (n = xx) ; ,????III," Fitzpatrick skin type, No. (%)   ",14,4,3,no,1:no,2:yes,+,0.657
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Completed (n = xx) ; ,????III," Fitzpatrick skin type, No. (%)   ",14,5,3,no,1:no,2:yes,+,0.647
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,????III," Fitzpatrick skin type, No. (%)   ",14,6,3,no,1:no,1:no,,0.54
3596,3001966,Table 4,BaselineCharacteristic,No. of actinic keratoses at screening, ; Characteristic ; ,None,None,15,0,24,no,1:no,1:no,,0.891
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Withdrew (n = xx) ; ,No. of actinic keratoses at screening,None,1,15,43,no,1:no,1:no,,0.643
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; Completed (n = xx) ; ,No. of actinic keratoses at screening,None,2,15,43,no,1:no,1:no,,0.655
3596,3001966,Table 4,BaselineCharacteristic,,Celecoxib group ; P ; ,No. of actinic keratoses at screening,None,3,15,43,no,1:no,1:no,,0.807
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Withdrew (n = xx) ; ,No. of actinic keratoses at screening,None,4,15,43,no,1:no,1:no,,0.51
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; Completed (n = xx) ; ,No. of actinic keratoses at screening,None,5,15,43,no,1:no,1:no,,0.521
3596,3001966,Table 4,BaselineCharacteristic,,Placebo group ; P ; ,No. of actinic keratoses at screening,None,6,15,43,no,1:no,1:no,,0.741
3596,3001966,Table 4,BaselineCharacteristic,????Mean (SD), ; Characteristic ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,0,2,no,1:no,1:no,,0.869
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Celecoxib group ; Withdrew (n = xx) ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,1,3,no,1:no,1:no,,0.656
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Celecoxib group ; Completed (n = xx) ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,2,3,no,1:no,1:no,,0.663
3596,3001966,Table 4,BaselineCharacteristic,.xx,Celecoxib group ; P ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,3,3,no,1:no,1:no,,0.732
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Placebo group ; Withdrew (n = xx) ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,4,3,no,1:no,1:no,,0.55
3596,3001966,Table 4,BaselineCharacteristic,xx.x (x.x),Placebo group ; Completed (n = xx) ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,5,3,no,1:no,1:no,,0.554
3596,3001966,Table 4,BaselineCharacteristic,x.xx,Placebo group ; P ; ,????Mean (SD), No. of actinic keratoses at screening   ,16,6,3,no,1:no,1:no,,0.674
3596,3001966,Table 4,BaselineCharacteristic,????Median (range), ; Characteristic ; ,????Median (range), No. of actinic keratoses at screening   ,17,0,2,no,1:no,1:no,,0.892
