ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasAge,actual,predicted,error,prediction
4246,3165084,Table 1,BaselineCharacteristic,,Number(percent) ; xx(xxx) ;  ; ,None,None,26,1,,No,1:No,1:No,,0.886
4246,3165084,Table 1,BaselineCharacteristic,Prior hematopoietic cell transplant,Patient Characteristics ; Total patients ;  ; ,Prior hematopoietic cell transplant,,27,0,,No,1:No,1:No,,0.896
4246,3165084,Table 1,BaselineCharacteristic,x(xx),Number(percent) ; xx(xxx) ;  ; ,Prior hematopoietic cell transplant,,27,1,,No,1:No,1:No,,0.818
4246,3165084,Table 1,BaselineCharacteristic,,Patient Characteristics ; Total patients ;  ; ,,,28,0,,No,1:No,1:No,,0.896
4246,3165084,Table 1,BaselineCharacteristic,x(xx),Number(percent) ; xx(xxx) ;  ; ,,,28,1,,No,1:No,1:No,,0.808
4246,3165084,Table 1,BaselineCharacteristic,,Patient Characteristics ; Total patients ;  ; ,,,29,0,,No,1:No,1:No,,0.896
4246,3165084,Table 1,BaselineCharacteristic,x(x),Number(percent) ; xx(xxx) ;  ; ,,,29,1,,No,1:No,1:No,,0.808
4305,3176247,Table 1,BaselineCharacteristic,Characteristics,,None,None,0,0,12,No,1:No,1:No,,0.905
4305,3176247,Table 1,BaselineCharacteristic,Characteristics,,Characteristics,None,0,1,1,No,1:No,1:No,,0.903
4305,3176247,Table 1,BaselineCharacteristic,First-line,,Characteristics,None,0,2,1,No,1:No,1:No,,0.903
4305,3176247,Table 1,BaselineCharacteristic,First-line,,Characteristics,None,0,3,1,No,1:No,1:No,,0.903
4305,3176247,Table 1,BaselineCharacteristic,Second-line,,Characteristics,None,0,4,1,No,1:No,1:No,,0.814
4305,3176247,Table 1,BaselineCharacteristic,Second-line,,Characteristics,None,0,5,1,No,1:No,1:No,,0.825
4305,3176247,Table 1,BaselineCharacteristic,All patients,,Characteristics,None,0,6,1,No,1:No,1:No,,0.816
4305,3176247,Table 1,BaselineCharacteristic,(%),,Characteristics,None,0,7,1,No,1:No,1:No,,0.855
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ; ,None,None,1,0,12,No,1:No,1:No,,0.898
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ; ,,None,1,1,1,No,1:No,1:No,,0.895
4305,3176247,Table 1,BaselineCharacteristic,,First-line ; ,,None,1,2,1,No,1:No,1:No,,0.896
4305,3176247,Table 1,BaselineCharacteristic,,First-line ; ,,None,1,3,1,No,1:No,1:No,,0.896
4305,3176247,Table 1,BaselineCharacteristic,,Second-line ; ,,None,1,4,1,No,1:No,1:No,,0.806
4305,3176247,Table 1,BaselineCharacteristic,,Second-line ; ,,None,1,5,1,No,1:No,1:No,,0.818
4305,3176247,Table 1,BaselineCharacteristic,,All patients ; ,,None,1,6,1,No,1:No,1:No,,0.809
4305,3176247,Table 1,BaselineCharacteristic,,(%) ; ,,None,1,7,1,No,1:No,1:No,,0.837
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ; ,None,None,2,0,12,No,1:No,1:No,,0.913
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ; ,,None,2,1,1,No,1:No,1:No,,0.905
4305,3176247,Table 1,BaselineCharacteristic,No,First-line ;  ; ,,None,2,2,1,No,1:No,1:No,,0.906
4305,3176247,Table 1,BaselineCharacteristic,(%),First-line ;  ; ,,None,2,3,1,No,1:No,1:No,,0.796
4305,3176247,Table 1,BaselineCharacteristic,No,Second-line ;  ; ,,None,2,4,1,No,1:No,1:No,,0.806
4305,3176247,Table 1,BaselineCharacteristic,(%),Second-line ;  ; ,,None,2,5,1,No,1:No,1:No,,0.708
4305,3176247,Table 1,BaselineCharacteristic,,All patients ;  ; ,,None,2,6,1,No,1:No,1:No,,0.799
4305,3176247,Table 1,BaselineCharacteristic,,(%) ;  ; ,,None,2,7,1,No,1:No,1:No,,0.827
4305,3176247,Table 1,BaselineCharacteristic,Sex,Characteristics ;  ;  ; ,Sex,,3,0,24,No,1:No,1:No,,0.922
4305,3176247,Table 1,BaselineCharacteristic,Male,Characteristics ;  ;  ; ,Sex,,3,1,43,No,1:No,1:No,,0.894
4305,3176247,Table 1,BaselineCharacteristic,xx,First-line ;  ; No ; ,Sex,,3,2,43,No,1:No,1:No,,0.71
4305,3176247,Table 1,BaselineCharacteristic,(xxx),First-line ;  ; (%) ; ,Sex,,3,3,43,No,1:No,1:No,,0.733
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,Sex,,3,4,43,No,1:No,1:No,,0.596
4305,3176247,Table 1,BaselineCharacteristic,(xxx),Second-line ;  ; (%) ; ,Sex,,3,5,43,No,1:No,1:No,,0.603
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,Sex,,3,6,43,No,1:No,1:No,,0.617
4305,3176247,Table 1,BaselineCharacteristic,(xxx),(%) ;  ;  ; ,Sex,,3,7,43,No,1:No,1:No,,0.733
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,4,0,2,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,Female,Characteristics ;  ;  ; ,,,4,1,3,No,1:No,1:No,,0.89
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,4,2,3,No,1:No,1:No,,0.94
4305,3176247,Table 1,BaselineCharacteristic,(x),First-line ;  ; (%) ; ,,,4,3,3,No,1:No,1:No,,0.79
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,,,4,4,3,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,(x),Second-line ;  ; (%) ; ,,,4,5,3,No,1:No,1:No,,0.67
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,,,4,6,3,No,1:No,1:No,,0.69
4305,3176247,Table 1,BaselineCharacteristic,(x.x),(%) ;  ;  ; ,,,4,7,3,No,1:No,1:No,,0.78
4305,3176247,Table 1,BaselineCharacteristic,"Age, median",Characteristics ;  ;  ; ,"Age, median",,5,0,2,No,1:No,1:No,,0.77
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,"Age, median",,5,1,3,No,1:No,1:No,,0.56
4305,3176247,Table 1,BaselineCharacteristic,ECOG PS,Characteristics ;  ;  ; ,ECOG PS,,6,0,24,No,1:No,1:No,,0.969
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,ECOG PS,,6,1,43,No,1:No,1:No,,0.942
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,ECOG PS,,6,2,43,No,1:No,1:No,,0.957
4305,3176247,Table 1,BaselineCharacteristic,(xx),First-line ;  ; (%) ; ,ECOG PS,,6,3,43,No,1:No,1:No,,0.738
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,ECOG PS,,6,4,43,No,1:No,1:No,,0.817
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,ECOG PS,,6,5,43,No,1:No,1:No,,0.688
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,ECOG PS,,6,6,43,No,1:No,1:No,,0.73
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,ECOG PS,,6,7,43,No,1:No,1:No,,0.639
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,7,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,,,7,1,3,No,1:No,1:No,,0.96
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,7,2,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,(xx),First-line ;  ; (%) ; ,,,7,3,3,No,1:No,1:No,,0.766
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,,,7,4,3,No,1:No,1:No,,0.741
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,7,5,3,No,1:No,1:No,,0.726
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,,,7,6,3,No,1:No,1:No,,0.64
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,,,7,7,3,No,1:No,1:No,,0.74
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,8,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,,,8,1,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,8,2,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,(x),First-line ;  ; (%) ; ,,,8,3,3,No,1:No,1:No,,0.91
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,,,8,4,3,No,1:No,1:No,,0.87
4305,3176247,Table 1,BaselineCharacteristic,(x),Second-line ;  ; (%) ; ,,,8,5,3,No,1:No,1:No,,0.8
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,,,8,6,3,No,1:No,1:No,,0.73
4305,3176247,Table 1,BaselineCharacteristic,(x.x),(%) ;  ;  ; ,,,8,7,3,No,1:No,1:No,,0.9
4305,3176247,Table 1,BaselineCharacteristic,Histology,Characteristics ;  ;  ; ,Histology,,9,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,Squamous,Characteristics ;  ;  ; ,Histology,,9,1,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,xx,First-line ;  ; No ; ,Histology,,9,2,3,No,1:No,1:No,,0.906
4305,3176247,Table 1,BaselineCharacteristic,(xxx),First-line ;  ; (%) ; ,Histology,,9,3,3,No,1:No,1:No,,0.87
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,Histology,,9,4,3,No,1:No,1:No,,0.801
4305,3176247,Table 1,BaselineCharacteristic,(xxx),Second-line ;  ; (%) ; ,Histology,,9,5,3,No,1:No,1:No,,0.76
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,Histology,,9,6,3,No,1:No,1:No,,0.72
4305,3176247,Table 1,BaselineCharacteristic,(xxx),(%) ;  ;  ; ,Histology,,9,7,3,No,1:No,1:No,,0.88
4305,3176247,Table 1,BaselineCharacteristic,Smoking history,Characteristics ;  ;  ; ,Smoking history,,10,0,24,No,1:No,1:No,,0.995
4305,3176247,Table 1,BaselineCharacteristic,Never,Characteristics ;  ;  ; ,Smoking history,,10,1,43,No,1:No,1:No,,0.977
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Smoking history,,10,2,43,No,1:No,1:No,,0.983
4305,3176247,Table 1,BaselineCharacteristic,(x),First-line ;  ; (%) ; ,Smoking history,,10,3,43,No,1:No,1:No,,0.93
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,Smoking history,,10,4,43,No,1:No,1:No,,0.883
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,Smoking history,,10,5,43,No,1:No,1:No,,0.804
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,Smoking history,,10,6,43,No,1:No,1:No,,0.8
4305,3176247,Table 1,BaselineCharacteristic,(x.x),(%) ;  ;  ; ,Smoking history,,10,7,43,No,1:No,1:No,,0.9
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,11,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,Ever,Characteristics ;  ;  ; ,,,11,1,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,xx,First-line ;  ; No ; ,,,11,2,3,No,1:No,1:No,,0.936
4305,3176247,Table 1,BaselineCharacteristic,(xxx),First-line ;  ; (%) ; ,,,11,3,3,No,1:No,1:No,,0.89
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,,,11,4,3,No,1:No,1:No,,0.831
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,11,5,3,No,1:No,1:No,,0.796
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,,,11,6,3,No,1:No,1:No,,0.72
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,,,11,7,3,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,Prior therapy,Characteristics ;  ;  ; ,Prior therapy,,12,0,24,No,1:No,1:No,,0.995
4305,3176247,Table 1,BaselineCharacteristic,None,Characteristics ;  ;  ; ,Prior therapy,,12,1,43,No,1:No,1:No,,0.977
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Prior therapy,,12,2,43,No,1:No,1:No,,0.983
4305,3176247,Table 1,BaselineCharacteristic,(xx),First-line ;  ; (%) ; ,Prior therapy,,12,3,43,No,1:No,1:No,,0.884
4305,3176247,Table 1,BaselineCharacteristic,N/A,Second-line ;  ; No ; ,Prior therapy,,12,4,43,No,1:No,1:No,,0.882
4305,3176247,Table 1,BaselineCharacteristic,,Second-line ;  ; (%) ; ,Prior therapy,,12,5,43,No,1:No,1:No,,0.829
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,Prior therapy,,12,6,43,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,,(%) ;  ;  ; ,Prior therapy,,12,7,43,No,1:No,1:No,,0.929
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,13,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,Surgery,Characteristics ;  ;  ; ,,,13,1,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,13,2,3,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,(xx),First-line ;  ; (%) ; ,,,13,3,3,No,1:No,1:No,,0.866
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,,,13,4,3,No,1:No,1:No,,0.91
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,13,5,3,No,1:No,1:No,,0.796
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,,,13,6,3,No,1:No,1:No,,0.72
4305,3176247,Table 1,BaselineCharacteristic,,(%) ;  ;  ; ,,,13,7,3,No,1:No,1:No,,0.92
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,14,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,Radiation,Characteristics ;  ;  ; ,,,14,1,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,14,2,3,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,(x),First-line ;  ; (%) ; ,,,14,3,3,No,1:No,1:No,,0.94
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,,,14,4,3,No,1:No,1:No,,0.91
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,14,5,3,No,1:No,1:No,,0.806
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,,,14,6,3,No,1:No,1:No,,0.76
4305,3176247,Table 1,BaselineCharacteristic,,(%) ;  ;  ; ,,,14,7,3,No,1:No,1:No,,0.92
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,15,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,Chemotherapy,Characteristics ;  ;  ; ,,,15,1,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,N/A,First-line ;  ; No ; ,,,15,2,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,,First-line ;  ; (%) ; ,,,15,3,3,No,1:No,1:No,,0.92
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,,,15,4,3,No,1:No,1:No,,0.841
4305,3176247,Table 1,BaselineCharacteristic,(xxx),Second-line ;  ; (%) ; ,,,15,5,3,No,1:No,1:No,,0.79
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,,,15,6,3,No,1:No,1:No,,0.73
4305,3176247,Table 1,BaselineCharacteristic,,(%) ;  ;  ; ,,,15,7,3,No,1:No,1:No,,0.92
4305,3176247,Table 1,BaselineCharacteristic,No.of metastatic sites,Characteristics ;  ;  ; ,No.of metastatic sites,,16,0,24,No,1:No,1:No,,0.965
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,No.of metastatic sites,,16,1,43,No,1:No,1:No,,0.927
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,No.of metastatic sites,,16,2,43,No,1:No,1:No,,0.923
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,No.of metastatic sites,,16,3,43,No,1:No,1:No,,0.75
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,No.of metastatic sites,,16,4,43,No,1:No,1:No,,0.873
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,No.of metastatic sites,,16,5,43,No,1:No,1:No,,0.739
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,No.of metastatic sites,,16,6,43,No,1:No,1:No,,0.81
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,No.of metastatic sites,,16,7,43,No,1:No,1:No,,0.75
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,17,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,,,17,1,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,17,2,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,,,17,3,3,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,,,17,4,3,No,1:No,1:No,,0.841
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,17,5,3,No,1:No,1:No,,0.806
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,,,17,6,3,No,1:No,1:No,,0.73
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,,,17,7,3,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,,,18,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,x,Characteristics ;  ;  ; ,,,18,1,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,,,18,2,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,(x.x),First-line ;  ; (%) ; ,,,18,3,3,No,1:No,1:No,,0.93
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,,,18,4,3,No,1:No,1:No,,0.9
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,,,18,5,3,No,1:No,1:No,,0.791
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,,,18,6,3,No,1:No,1:No,,0.76
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,,,18,7,3,No,1:No,1:No,,0.815
4305,3176247,Table 1,BaselineCharacteristic,Locoregional,Characteristics ;  ;  ; ,Locoregional,,19,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,Locoregional,,19,1,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Locoregional,,19,2,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,Locoregional,,19,3,3,No,1:No,1:No,,0.795
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,Locoregional,,19,4,3,No,1:No,1:No,,0.9
4305,3176247,Table 1,BaselineCharacteristic,(x),Second-line ;  ; (%) ; ,Locoregional,,19,5,3,No,1:No,1:No,,0.82
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,Locoregional,,19,6,3,No,1:No,1:No,,0.76
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,Locoregional,,19,7,3,No,1:No,1:No,,0.805
4305,3176247,Table 1,BaselineCharacteristic,Metastatic,Characteristics ;  ;  ; ,Metastatic,,20,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,Metastatic,,20,1,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Metastatic,,20,2,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,Metastatic,,20,3,3,No,1:No,1:No,,0.795
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,Metastatic,,20,4,3,No,1:No,1:No,,0.827
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,Metastatic,,20,5,3,No,1:No,1:No,,0.781
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,Metastatic,,20,6,3,No,1:No,1:No,,0.725
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,Metastatic,,20,7,3,No,1:No,1:No,,0.805
4305,3176247,Table 1,BaselineCharacteristic,Liver,Characteristics ;  ;  ; ,Liver,,21,0,2,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,Liver,,21,1,3,No,1:No,1:No,,0.97
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Liver,,21,2,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,Liver,,21,3,3,No,1:No,1:No,,0.795
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,Liver,,21,4,3,No,1:No,1:No,,0.827
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,Liver,,21,5,3,No,1:No,1:No,,0.781
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,Liver,,21,6,3,No,1:No,1:No,,0.725
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,Liver,,21,7,3,No,1:No,1:No,,0.805
4305,3176247,Table 1,BaselineCharacteristic,Lung,Characteristics ;  ;  ; ,Lung,,22,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,Lung,,22,1,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Lung,,22,2,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,Lung,,22,3,3,No,1:No,1:No,,0.815
4305,3176247,Table 1,BaselineCharacteristic,xx,Second-line ;  ; No ; ,Lung,,22,4,3,No,1:No,1:No,,0.837
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,Lung,,22,5,3,No,1:No,1:No,,0.801
4305,3176247,Table 1,BaselineCharacteristic,xx,All patients ;  ;  ; ,Lung,,22,6,3,No,1:No,1:No,,0.725
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,Lung,,22,7,3,No,1:No,1:No,,0.815
4305,3176247,Table 1,BaselineCharacteristic,Bone,Characteristics ;  ;  ; ,Bone,,23,0,2,No,1:No,1:No,,1
4305,3176247,Table 1,BaselineCharacteristic,,Characteristics ;  ;  ; ,Bone,,23,1,3,No,1:No,1:No,,0.98
4305,3176247,Table 1,BaselineCharacteristic,x,First-line ;  ; No ; ,Bone,,23,2,3,No,1:No,1:No,,0.99
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),First-line ;  ; (%) ; ,Bone,,23,3,3,No,1:No,1:No,,0.815
4305,3176247,Table 1,BaselineCharacteristic,x,Second-line ;  ; No ; ,Bone,,23,4,3,No,1:No,1:No,,0.91
4305,3176247,Table 1,BaselineCharacteristic,(xx),Second-line ;  ; (%) ; ,Bone,,23,5,3,No,1:No,1:No,,0.801
4305,3176247,Table 1,BaselineCharacteristic,x,All patients ;  ;  ; ,Bone,,23,6,3,No,1:No,1:No,,0.76
4305,3176247,Table 1,BaselineCharacteristic,(xx.x),(%) ;  ;  ; ,Bone,,23,7,3,No,1:No,1:No,,0.815
4375,3195264,Table 1,BaselineCharacteristic,,,None,None,0,0,12,No,1:No,1:No,,0.905
4375,3195264,Table 1,BaselineCharacteristic,Total (n?=?xxx),,,None,0,3,1,No,1:No,1:No,,0.563
4375,3195264,Table 1,BaselineCharacteristic,Baseline characteristics, ; ,None,None,1,0,24,No,1:No,1:No,,0.824
4375,3195264,Table 1,BaselineCharacteristic,Baseline characteristics,Total (n?=?xxx) ; ,Baseline characteristics,None,1,3,43,No,1:No,1:No,,0.552
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,2,0,2,No,1:No,1:No,,0.88
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,3,0,2,No,1:No,1:No,,0.89
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,4,0,2,No,1:No,1:No,,0.9
4375,3195264,Table 1,BaselineCharacteristic,xx (xx.x%),Total (n?=?xxx) ; ,, Baseline characteristics,4,3,3,No,1:No,1:No,,0.556
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,5,0,2,No,1:No,1:No,,0.9
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,6,0,2,No,1:No,1:No,,0.92
4375,3195264,Table 1,BaselineCharacteristic,, ; ,, Baseline characteristics,7,0,2,No,1:No,1:No,,0.92
4375,3195264,Table 1,BaselineCharacteristic,"Indications for MDCT examination (N, %)", ; ,None,None,8,0,2,No,1:No,1:No,,0.94
4375,3195264,Table 1,BaselineCharacteristic,"Indications for MDCT examination (N, %)",Iobitridol xxx (n?=?xx) ; ,None,None,8,1,3,No,1:No,1:No,,0.666
4375,3195264,Table 1,BaselineCharacteristic,"Indications for MDCT examination (N, %)",Iodixanol xxx (n?=?xx) ; ,None,None,8,2,3,No,1:No,1:No,,0.676
